Doc_ID,openForComment
PHMSA-2022-0076-0008,False
FDA-2024-H-0504-0001,False
PBGC-2023-0007-0004,False
FRA-2010-0043-0113,False
NARA-24-0002-0011,False
FAA-2024-0043-0001,False
CNCS-2023-0035-0007,False
EPA-HQ-OW-2023-0541-0032,False
EPA-HQ-OW-2023-0541-0040,False
EPA-HQ-OW-2023-0541-0048,False
EPA-HQ-OW-2023-0541-0053,False
EPA-HQ-OW-2023-0541-0063,False
EPA-HQ-OW-2023-0541-0033,False
EPA-HQ-OW-2023-0541-0039,False
EPA-HQ-OW-2023-0541-0056,False
EPA-HQ-OW-2023-0541-0037,False
EPA-HQ-OW-2023-0541-0042,False
EPA-HQ-OW-2023-0541-0058,False
EPA-R09-OAR-2023-0630-0004,False
EPA-HQ-ORD-2015-0659-0012,False
FCC-2024-0042-0001,False
FERC-2024-0154-0001,False
FERC-2024-0147-0001,False
FCC-2024-0040-0001,False
FERC-2024-0151-0001,False
NSF_FRDOC_0001-3275,False
ITC-2024-0035-0001,False
FCC-2024-0020-0002,False
ITA_FRDOC_0001-9534,False
FERC-2024-0153-0001,False
FWS-R6-ES-2021-0056-0027,False
FWS-R6-ES-2021-0056-0028,False
FWS-R6-ES-2021-0056-0030,False
OSHA-2007-0043-0056,False
ITC-2024-0033-0001,False
FAA-2023-2004-0005,False
FDA-2024-V-0342-0003,False
FDA-2024-V-0108-0003,False
FAA-2021-0107-0010,False
EPA-HQ-OPPT-2010-0572-0200,False
ITA_FRDOC_0001-9546,False
FERC-2024-0161-0001,False
SEC-2024-0143-0001,False
ITA_FRDOC_0001-9541,False
EPA-R04-OAR-2021-0367-0021,False
OFAC_FRDOC_0001-1806,False
FERC-2024-0160-0001,False
USPS-2024-0030-0001,False
AMS_FRDOC_0001-2506,False
ITA_FRDOC_0001-9544,False
HUD-2008-0054-0031,False
USCG-2023-0928-0011,False
FAA-2024-0038-0001,False
USCG-2023-0928-0012,False
USCG-2023-0928-0010,False
FTC-2024-0008-0002,False
NHTSA-2022-0022-0057,False
FWS-HQ-LE-2023-0257-0001,False
DOS_FRDOC_0001-6424,False
SEC-2024-0144-0001,False
FDA-2016-D-2343-0090,False
FAA-2022-0224-0003,False
NHTSA-2022-0022-0058,False
FAA-2023-2542-0002,False
ED-2024-FSA-0021-0001,False
NHTSA-2022-0022-0060,False
FAA-2024-0308-0001,False
FAA-2024-0304-0001,False
FAA-2024-0306-0001,False
FDA-2021-D-0404-0085,False
FDA-2021-D-0404-0087,False
FDA-2021-D-0404-0083,False
FDA-2021-D-0404-0090,False
DOT-OST-1998-3497-0139,False
DOT-OST-2001-10685-0201,False
FDA-2024-H-0561-0001,False
FDA-2024-V-0501-0003,False
NRC-2024-0001-0005,False
FAA-2024-0217-0001,False
FDA-2021-N-0507-0086,False
FDA-2023-P-4321-0011,False
FDA-2023-F-5500-0004,False
EPA-R09-OAR-2022-0494-0001,False
EPA-HQ-OAR-2004-0233-0209,False
EPA-HQ-OAR-2004-0233-0215,False
EPA-HQ-OAR-2004-0233-0217,False
EPA-HQ-OAR-2004-0233-0218,False
EPA-HQ-OAR-2004-0233-0224,False
EPA-HQ-OAR-2004-0233-0225,False
EPA-HQ-OAR-2004-0233-0226,False
EPA-HQ-OAR-2004-0233-0227,False
EPA-HQ-OAR-2004-0233-0229,False
EPA-HQ-OAR-2004-0233-0232,False
EPA-HQ-OAR-2004-0233-0235,False
EPA-HQ-OAR-2004-0233-0236,False
EPA-HQ-OAR-2004-0233-0242,False
EPA-HQ-OAR-2004-0233-0243,False
EPA-HQ-OAR-2003-0216-0092,False
EPA-HQ-OAR-2003-0216-0097,False
EPA-HQ-OAR-2003-0216-0098,False
EPA-HQ-OAR-2003-0216-0099,False
EPA-HQ-OAR-2003-0230-0434,False
EPA-HQ-OAR-2003-0230-0435,False
EPA-HQ-OAR-2003-0230-0436,False
EPA-HQ-OAR-2003-0230-0438,False
EPA-HQ-OAR-2003-0230-0440,False
EPA-HQ-OAR-2002-0080-0127,False
EPA-HQ-OAR-2002-0084-0237,False
EPA-HQ-OAR-2003-0230-0448,False
EPA-HQ-OAR-2003-0230-0452,False
FAA-2019-0850-0006,False
FAA-2024-0292-0001,False
FAA-2023-1326-0005,False
FAA-2023-0581-0004,False
FAA-2024-0293-0001,False
FAA-2023-2438-0001,False
FDA-2024-H-0496-0001,False
FDA-2024-H-0457-0001,False
FMCSA-2013-0161-0254,False
FMCSA-2013-0123-0033,False
FDA-2024-H-0456-0001,False
FTA-2024-0002-0001,False
FAA-2023-2426-0002,False
FAA-2023-2581-0003,False
FDA-2024-P-0545-0002,False
FAA-2023-1327-0002,False
FDA-2024-P-0545-0004,False
FDA-2024-P-0545-0005,False
FAA-2024-0294-0001,False
FDA-2024-H-0500-0001,False
FDA-2024-P-0545-0003,False
USCIS-2021-0010-8172,False
FAA-2023-2519-0002,False
FAA-2023-2541-0002,False
FDA-2024-H-0506-0001,False
FAA-2023-2514-0002,False
USCIS-2021-0010-8181,False
FRA-2007-28454-0045,False
FDA-2024-E-0129-0003,False
FDA-2023-E-3223-0004,False
FAA-2024-0310-0001,False
FAA-2024-0278-0001,False
FAA-2024-0281-0001,False
FAA-2024-0289-0001,False
FAA-2024-0280-0001,False
FAA-2024-0290-0001,False
FAA-2022-0059-0005,False
CPSC-2024-0004-0002,False
FEMA-2024-0005-0001,False
FNS-2024-0006-0001,False
CFPB-2024-0003-0001,False
FWS-HQ-NWRS-2022-0106-0001,False
COLC-2024-0002-0001,True
CMS-2024-0017-0001,False
BOP-2024-0001-0001,False
HHS-OS-2024-0002-0015,False
FRS-2024-0019-0001,True
CMS-2024-0008-0001,True
FTC-2024-0008-0001,False
FDA-2016-D-3561-0021,True
AID-2024-0004-0001,False
NRC-2023-0071-0025,False
CFPB-2024-0005-0001,False
CMS-2023-0090-0003,False
DOT-OST-2015-0070-0252,False
FDA-2024-E-0157-0004,False
FDA-2023-E-3232-0003,False
FDA-2024-E-0128-0003,False
FAA-2024-0041-0001,False
EPA-R03-OAR-2023-0565-0001,False
USCG-2022-0222-2952,True
FMCSA-2024-0007-0001,False
EIA_FRDOC_0001-0264,False
DOT-OST-2023-0028-0035,False
FDA-2022-N-0105-0006,False
FDA-2020-D-1057-0046,False
FDA-2023-E-3237-0003,False
FDA-2023-E-3228-0003,False
FDA-2024-E-0158-0004,False
FDA-2023-E-3219-0003,False
FAA-2024-0339-0001,False
FAA-2024-0349-0001,False
FAA-2024-0340-0001,False
FAA-2024-0384-0001,False
NOAA-NMFS-2024-0019-0001,True
HUD-2024-0011-0001,False
DOE-HQ-2024-0011-0001,False
FAA-2024-0330-0001,False
FAA-2024-0348-0001,False
FAA-2024-0329-0001,False
MARAD-2024-0013-0001,False
HHS-OS-2024-0002-0013,False
HHS-OS-2024-0002-0010,False
FAA-2024-0222-0001,False
OCC-2023-0016-0001,True
FDA-2023-N-5257-0001,False
FAA-2024-0372-0001,False
FAA-2024-0373-0001,False
FAA-2024-0374-0001,False
FWS-R1-ES-2023-0259-0002,False
FWS-R1-ES-2023-0259-0007,False
FDA-2022-N-2390-0032,False
FEMA-2024-0001-0004,False
FDA-2024-H-0586-0001,False
SEC-2024-0157-0001,False
OPM_FRDOC_0001-4348,False
FWS-R2-ES-2023-0260-0005,False
PC-2024-0003-0001,False
VA-2024-VACO-0001-0016,False
VA-2024-VACO-0002-0018,False
DOT-OST-2006-23932-0125,False
FDA-2024-H-0589-0001,False
ASC-2024-0004-0001,False
FSA-2023-0024-0001,False
NHTSA-2023-0040-0003,False
ITA_FRDOC_0001-9566,False
SEC-2024-0162-0001,False
DOS_FRDOC_0001-6427,False
FDIC-2024-0009-0001,False
VA-2024-VACO-0001-0019,False
NCUA_FRDOC_0001-0377,False
FISCAL_FRDOC_0001-0202,False
SEC-2024-0164-0001,False
CRC-2024-0025-0001,False
SRBC-2024-0004-0001,False
SEC-2024-0163-0001,False
FDIC-2024-0010-0001,False
DOS_FRDOC_0001-6429,False
FHWA-2024-0007-0002,False
DOT-OST-1997-2785-0282,False
FDA-2024-H-0592-0001,False
FDA-2024-H-0598-0001,False
DOT-OST-1997-2785-0284,False
USCG-2024-0105-0001,False
FAA-2024-0012-0002,False
DOT-OST-1998-3546-0062,False
FDA-2024-H-0621-0001,False
FMCSA-2017-0178-0009,False
FMCSA-2015-0119-0027,False
FAA-2024-0382-0001,False
FMCSA-2023-0278-0002,False
VA-2024-VACO-0001-0020,False
FAA-2021-0470-0017,False
FAA-2023-2515-0002,False
FAA-2024-0381-0001,False
DOT-OST-2015-0117-0029,False
FDA-2024-H-0618-0001,False
FMCSA-2023-0039-0002,False
FMCSA-2013-0107-0035,False
FMCSA-2006-25854-0028,False
FDA-2022-E-0772-0005,False
FDA-2022-E-0771-0005,False
FDA-2023-E-3260-0003,False
EPA-HQ-OAR-2017-0015-0201,False
EPA-HQ-OAR-2017-0015-0204,False
EPA-HQ-OAR-2017-0015-0182,False
EPA-HQ-OAR-2017-0015-0191,False
EPA-HQ-OAR-2017-0015-0198,False
EPA-HQ-OAR-2017-0015-0200,False
EPA-HQ-OAR-2017-0015-0211,False
EPA-HQ-OAR-2017-0015-0175,False
EPA-HQ-OAR-2017-0015-0174,False
EPA-HQ-OAR-2017-0015-0187,False
EPA-HQ-OAR-2017-0015-0208,False
FDA-2024-V-0727-0002,False
DOT-OST-2024-0018-0001,False
FAA-2001-10221-0030,False
FAA-2023-1827-0015,False
FERC-2024-0189-0001,False
FCC-2024-0048-0001,False
DNFSB-2024-0001-0001,False
USPS-2024-0037-0001,False
GAO-2024-0003-0001,False
NARA_FRDOC_0001-1024,False
FRS-2024-0032-0001,False
FTZB_FRDOC_0001-0008,False
USPS-2024-0041-0001,False
FWS-R8-ES-2023-0261-0005,False
FDA-2017-N-5569-0012,False
FDA-2023-N-2894-0004,False
FAA-2024-0014-0002,False
DOT-OST-2023-0053-0010,False
EPA-HQ-OW-2023-0469-0002,False
EPA-HQ-OW-2023-0469-0005,False
EPA-HQ-OW-2023-0469-0011,False
EPA-HQ-OW-2023-0469-0013,False
EPA-HQ-OW-2023-0469-0016,False
EPA-HQ-OW-2023-0469-0020,False
EPA-HQ-OW-2023-0469-0022,False
EPA-HQ-OW-2023-0469-0024,False
EPA-HQ-OW-2023-0469-0038,False
EPA-HQ-OW-2023-0469-0048,False
EPA-HQ-OW-2023-0469-0080,False
FHWA-2023-0014-0003,False
EPA-HQ-OW-2023-0469-0056,False
EPA-R08-RCRA-2023-0424-0002,False
EPA-R08-RCRA-2023-0424-0013,False
EPA-R08-OAR-2022-0726-0024,False
EPA-HQ-OW-2023-0469-0054,False
EPA-R08-RCRA-2023-0424-0004,False
EPA-R08-OAR-2022-0726-0025,False
EPA-R09-OW-2023-0623-0055,False
DOT-OST-2024-0017-0001,False
DOT-OST-1995-236-0877,False
EPA-HQ-OPP-2023-0074-0007,False
FAA-2024-0391-0001,False
FDA-2024-H-0639-0001,False
FDA-2024-H-0638-0001,False
FDA-2024-H-0637-0001,False
FAA-2024-0003-0002,False
FAA-2022-0356-0004,False
DOT-OST-1998-3502-0164,False
FDA-2022-E-2087-0005,False
PHMSA-2016-0015-0049,False
MARAD-2024-0017-0001,False
MARAD-2024-0013-0002,False
FDA-2024-H-0313-0001,False
FDA-2024-H-0455-0001,False
MARAD-2024-0015-0003,False
FDA-2018-C-4117-0016,False
FDA-2024-V-0739-0002,False
PHMSA-2024-0008-0001,False
PHMSA-2024-0009-0001,False
MARAD-2024-0012-0002,False
MARAD-2024-0016-0002,False
FDA-2023-E-3304-0003,False
FDA-2023-P-4330-0009,False
FDA-2023-E-3308-0003,False
FAA-2024-0143-0002,False
FAA-2024-0152-0002,False
FAA-2024-0146-0002,False
FAA-2024-0153-0002,False
FAA-2024-0394-0001,False
FAA-2024-0393-0001,False
FAA-2024-0005-0002,False
DOT-OST-1998-3304-1302,False
FDA-2024-H-0630-0001,False
FWS-R7-ES-2023-0209-0012,False
FAA-2001-10876-0053,False
FAA-2022-0959-0003,False
FDA-2023-P-4221-0003,False
EPA-HQ-OLEM-2023-0085-0013,False
FAA-2024-0084-0002,False
FDA-2022-E-3123-0007,False
FDA-2024-V-0733-0002,False
FDA-2024-V-0729-0001,False
FAA-2002-11485-0032,False
FDA-2024-V-0728-0002,False
FDA-2024-V-0735-0001,False
FDA-2024-V-0738-0002,False
FDA-2022-E-3123-0009,False
EPA-HQ-OLEM-2023-0278-0073,False
EPA-HQ-OLEM-2023-0278-0093,False
EPA-HQ-OLEM-2023-0278-0126,False
EPA-HQ-OLEM-2023-0278-0139,False
EPA-HQ-OLEM-2023-0278-0101,False
EPA-HQ-OLEM-2023-0278-0114,False
EPA-HQ-OLEM-2023-0278-0004,False
EPA-HQ-OLEM-2023-0278-0039,False
EPA-HQ-OLEM-2023-0278-0147,False
EPA-HQ-OLEM-2023-0278-0175,False
EPA-HQ-OLEM-2023-0278-0154,False
EPA-HQ-OLEM-2023-0278-0161,False
RISC-2024-0001-0001,False
SEC-2024-0167-0001,False
FAA-2023-2552-0004,False
DOT-OST-1998-3497-0142,False
DOT-OST-1998-3497-0143,False
SEC-2024-0166-0001,False
OSHA-2007-0073-0131,False
OSHA-2007-0073-0127,False
OSHA-2007-0073-0139,False
OSHA-2007-0073-0154,False
OSHA-2007-0073-0160,False
OSHA-2007-0073-0177,False
OSHA-2007-0073-0186,False
OSHA-2007-0073-0207,False
OSHA-2007-0073-0228,False
OSHA-2007-0073-0252,False
OSHA-2007-0073-0263,False
OSHA-2007-0073-0277,False
OSHA-2007-0073-0285,False
OSHA-2007-0073-0287,False
OSHA-2007-0073-0301,False
OSHA-2007-0073-0306,False
OSHA-2007-0073-0320,False
OSHA-2007-0073-0324,False
OSHA-2007-0073-0328,False
FERC-2024-0163-0001,False
FCC-2024-0043-0001,False
SEC-2024-0150-0001,False
SEC-2024-0151-0001,False
OSHA-2007-0073-0269,False
OSHA-2007-0073-0274,False
OSHA-2007-0073-0280,False
OSHA-2007-0073-0288,False
OSHA-2007-0073-0290,False
OSHA-2007-0073-0298,False
OSHA-2007-0073-0303,False
OSHA-2007-0073-0305,False
OSHA-2007-0073-0309,False
OSHA-2007-0073-0311,False
OSHA-2007-0073-0315,False
OSHA-2007-0073-0317,False
OSHA-2007-0073-0319,False
OSHA-2007-0073-0321,False
OSHA-2007-0073-0331,False
NASA_FRDOC_0001-0534,False
FERC-2024-0167-0001,False
OSHA-2007-0073-0119,False
OSHA-2007-0073-0122,False
OSHA-2007-0073-0123,False
OSHA-2007-0073-0130,False
OSHA-2007-0073-0153,False
OSHA-2007-0073-0156,False
OSHA-2007-0073-0169,False
OSHA-2007-0073-0171,False
OSHA-2007-0073-0175,False
OSHA-2007-0073-0187,False
OSHA-2007-0073-0196,False
OSHA-2007-0073-0198,False
OSHA-2007-0073-0201,False
OSHA-2007-0073-0205,False
OSHA-2007-0073-0210,False
OSHA-2007-0073-0219,False
OSHA-2007-0073-0223,False
OSHA-2007-0073-0243,False
OSHA-2007-0073-0249,False
OSHA-2007-0073-0120,False
OSHA-2007-0073-0128,False
OSHA-2007-0073-0137,False
OSHA-2007-0073-0143,False
OSHA-2007-0073-0149,False
OSHA-2007-0073-0155,False
OSHA-2007-0073-0167,False
OSHA-2007-0073-0173,False
OSHA-2007-0073-0176,False
OSHA-2007-0073-0182,False
OSHA-2007-0073-0185,False
OSHA-2007-0073-0200,False
OSHA-2007-0073-0212,False
OSHA-2007-0073-0218,False
OSHA-2007-0073-0230,False
OSHA-2007-0073-0233,False
OSHA-2007-0073-0236,False
OSHA-2007-0073-0239,False
OSHA-2007-0073-0251,False
OSHA-2007-0073-0257,False
OSHA-2007-0073-0262,False
FERC-2024-0170-0001,False
CFTC-2024-0012-0001,False
SEC-2024-0153-0001,False
FCC-2024-0044-0001,False
SEC-2024-0155-0001,False
FCC-2024-0045-0001,False
OSHA-2007-0073-0337,False
OSHA-2007-0073-0340,False
OSHA-2007-0073-0354,False
OSHA-2007-0073-0374,False
OSHA-2007-0073-0381,False
FAA-2024-0353-0001,False
FDA-2019-E-3033-0006,False
DOT-OST-2023-0147-0005,False
NRC-2022-0224-0003,False
DOT-OST-2024-0013-0002,False
FDA-2022-E-0675-0007,False
FDA-2022-E-2179-0005,False
FDA-2022-E-2178-0005,False
FDA-2022-E-2095-0005,False
FDA-2022-E-2204-0006,False
FDA-2022-E-2203-0006,False
FDA-2022-N-2390-0031,False
FDA-2022-E-2198-0006,False
FAA-2023-1555-0012,False
FDA-2019-E-3295-0008,False
FDA-2022-E-2199-0005,False
FDA-2023-P-5655-0009,False
EPA-R09-OAR-2023-0422-0010,False
EPA-R08-OAR-2021-0291-0009,False
EPA-R09-OAR-2023-0422-0012,False
EPA-R08-OAR-2021-0291-0007,False
EPA-HQ-OAR-1993-0140-0517,False
NOAA-NMFS-2024-0017-0003,False
FAA-2024-0069-0005,False
FAA-2024-0008-0002,False
FAA-2024-0069-0003,False
FAA-2023-1073-0004,False
FAA-2023-2511-0002,False
FAA-2023-2161-0002,False
FDA-2019-E-5280-0007,False
PHMSA-2023-0061-0015,False
FDA-2024-H-0567-0001,False
FDA-2023-E-3105-0003,False
FDA-2023-P-5094-0009,False
FDA-2023-E-3273-0003,False
FDA-2022-E-0648-0005,False
FDA-2023-E-3272-0003,False
FDA-2023-E-3296-0003,False
FAA-2024-0322-0001,False
DOE-HQ-2023-0050-0055,False
EPA-HQ-OAR-2004-0468-0039,False
EPA-HQ-OAR-2004-0468-0043,False
EPA-HQ-OAR-2004-0468-0054,False
EPA-HQ-OAR-2004-0468-0056,False
EPA-HQ-OAR-2004-0468-0058,False
EPA-HQ-OAR-2004-0468-0063,False
EPA-HQ-OAR-2005-0147-0026,False
EPA-HQ-OAR-2005-0147-0060,False
EPA-HQ-OAR-2005-0147-0063,False
EPA-HQ-OAR-2003-0216-0105,False
FDA-2024-H-0572-0001,False
FDA-2024-H-0579-0001,False
FDA-2024-H-0581-0001,False
FDA-2019-E-1146-0006,False
EPA-HQ-OAR-2004-0233-0289,False
EPA-HQ-OAR-2004-0233-0290,False
EPA-HQ-OAR-2004-0233-0286,False
OSHA-2007-0073-0341,False
OSHA-2007-0073-0346,False
OSHA-2007-0073-0347,False
OSHA-2007-0073-0373,False
OSHA-2007-0073-0380,False
EPA-HQ-OW-2023-0541-0066,False
CDC-2024-0007-0001,False
DOT-OST-2017-0044-0985,False
NOAA-NMFS-2023-0101-0016,False
USTR-2023-0013-0021,False
ED-2024-SCC-0019-0002,False
FTC-2024-0014-0001,False
DOT-OST-2001-10682-0299,False
VA-2024-VACO-0001-0013,False
OSHA-2007-0073-0352,False
OSHA-2007-0073-0355,False
OSHA-2007-0073-0378,False
OSHA-2007-0073-0363,False
OSHA-2007-0073-0368,False
OSHA-2007-0073-0351,False
OSHA-2007-0073-0356,False
OSHA-2007-0073-0371,False
EPA-HQ-OAR-2005-0147-0037,False
EPA-HQ-OAR-2005-0147-0054,False
EPA-HQ-OAR-2004-0233-0281,False
EPA-HQ-OAR-2003-0216-0108,False
EPA-HQ-OAR-2003-0216-0112,False
EPA-HQ-OAR-2004-0273-0610,False
EPA-HQ-OAR-2004-0273-0614,False
EPA-HQ-OAR-2004-0273-0618,False
EPA-HQ-OAR-2004-0273-0623,False
EPA-HQ-OAR-2004-0273-0627,False
EPA-HQ-OAR-2004-0468-0040,False
EPA-HQ-OAR-2004-0468-0068,False
EPA-HQ-OAR-2005-0147-0034,False
EPA-HQ-OAR-2005-0147-0044,False
EPA-HQ-OAR-2005-0147-0056,False
EPA-HQ-OAR-2004-0233-0277,False
EPA-HQ-OAR-2004-0233-0280,False
EPA-HQ-OAR-2004-0273-0607,False
EPA-HQ-OAR-2004-0273-0622,False
EPA-HQ-OAR-2005-0154-2226,False
EPA-HQ-OAR-2005-0154-2229,False
EPA-HQ-OAR-2004-0468-0051,False
EPA-HQ-OAR-2004-0468-0077,False
EPA-HQ-OAR-2003-0216-0109,False
EPA-HQ-OAR-2004-0273-0624,False
EPA-HQ-OAR-2005-0154-2224,False
EPA-HQ-OAR-2005-0154-2228,False
EPA-HQ-OAR-2005-0154-2231,False
EPA-HQ-OAR-2003-0045-0280,False
EPA-HQ-OAR-2004-0468-0049,False
EPA-HQ-OAR-2004-0468-0050,False
OSHA-2007-0073-0387,False
OSHA-2007-0073-0390,False
OSHA-2007-0073-0392,False
OSHA-2007-0073-0388,False
EPA-HQ-OPP-2022-0868-0005,False
EPA-HQ-OPP-2013-0140-0114,False
EPA-HQ-OMS-2023-0605-0004,False
EPA-HQ-OPP-2023-0621-0003,False
EPA-HQ-OPP-2023-0077-0002,False
EPA-HQ-OW-2023-0222-0294,False
EPA-HQ-OW-2023-0222-0297,False
EPA-R08-OAR-2023-0443-0027,False
EPA-HQ-OLEM-2023-0278-0103,False
EPA-HQ-OLEM-2023-0278-0109,False
EPA-HQ-OLEM-2023-0278-0112,False
EPA-HQ-OLEM-2023-0278-0003,False
EPA-HQ-OLEM-2023-0278-0008,False
EPA-HQ-OLEM-2023-0278-0028,False
EPA-HQ-OLEM-2023-0278-0036,False
EPA-HQ-OLEM-2023-0278-0042,False
EPA-HQ-OLEM-2023-0085-0004,False
EPA-HQ-OLEM-2023-0085-0008,False
EPA-HQ-OLEM-2023-0085-0014,False
EPA-HQ-OLEM-2023-0085-0024,False
EPA-HQ-OLEM-2023-0278-0040,False
EPA-HQ-OLEM-2023-0278-0152,False
EPA-HQ-OLEM-2023-0278-0160,False
EPA-HQ-OLEM-2023-0278-0163,False
EPA-HQ-OLEM-2023-0278-0076,False
EPA-HQ-OLEM-2023-0278-0117,False
EPA-HQ-OLEM-2023-0278-0127,False
EPA-HQ-OLEM-2023-0278-0140,False
EPA-HQ-OLEM-2023-0278-0178,False
EPA-HQ-OLEM-2023-0278-0046,False
EPA-HQ-OLEM-2023-0278-0075,False
EPA-HQ-OLEM-2023-0278-0155,False
EPA-R03-OAR-2023-0565-0005,False
EPA-R03-OAR-2023-0565-0004,False
EPA-R03-OAR-2023-0629-0003,False
EPA-R03-OAR-2023-0629-0002,False
EPA-R03-OAR-2023-0629-0005,False
EPA-R03-OAR-2023-0629-0007,False
TREAS-DO-2022-0009-0002,False
EPA-HQ-OPPT-2018-0446-0062,False
FDA-2024-H-0622-0001,False
FDA-2024-E-0217-0003,False
FDA-2024-E-0214-0003,False
FDA-2024-E-0215-0003,False
FDA-2022-E-0683-0003,False
EPA-R03-OAR-2023-0565-0006,False
FAA-2002-12728-0210,False
FAA-2024-0388-0001,False
FAA-2024-0389-0001,False
FWS-HQ-MB-2023-0113-0002,False
FAA-2024-0386-0001,False
DHS-2024-0004-0001,False
EPA-HQ-OAR-2011-0742-0025,False
EPA-HQ-OLEM-2023-0278-0017,False
EPA-HQ-OLEM-2023-0278-0032,False
EPA-HQ-OPP-2015-0077-0190,False
EPA-HQ-OLEM-2023-0278-0030,False
EPA-HQ-OPP-2024-0035-0003,False
EPA-HQ-OPP-2015-0077-0191,False
EPA-HQ-OW-2023-0469-0008,False
EPA-HQ-OW-2023-0469-0032,False
EPA-HQ-OW-2023-0469-0047,False
EPA-HQ-OW-2023-0469-0060,False
EPA-HQ-OW-2023-0469-0071,False
EPA-HQ-OW-2023-0469-0014,False
EPA-HQ-OW-2023-0469-0023,False
EPA-HQ-OW-2023-0469-0051,False
EPA-HQ-OW-2023-0469-0065,False
EPA-HQ-OW-2023-0469-0073,False
EPA-HQ-OW-2023-0469-0079,False
EPA-HQ-OLEM-2023-0278-0071,False
EPA-HQ-OLEM-2023-0278-0090,False
EPA-HQ-OLEM-2023-0278-0095,False
EPA-HQ-OLEM-2023-0278-0172,False
EPA-HQ-OLEM-2023-0278-0106,False
EPA-HQ-OLEM-2023-0278-0115,False
EPA-HQ-OLEM-2023-0278-0045,False
EPA-HQ-OLEM-2023-0278-0049,False
EPA-HQ-OLEM-2023-0278-0055,False
EPA-HQ-OLEM-2023-0278-0083,False
EPA-HQ-OLEM-2023-0278-0148,False
EPA-HQ-OW-2023-0469-0049,False
EPA-HQ-OW-2023-0469-0061,False
EPA-HQ-OPP-2024-0035-0008,False
EPA-HQ-OPP-2024-0035-0011,False
EPA-HQ-OPP-2024-0035-0002,False
CMS-2023-0088-0004,False
NOAA-NMFS-2023-0151-0002,False
NRC-2023-0159-0002,False
NRC-2023-0159-0001,False
FAA-2024-0186-0002,False
FAA-2024-0185-0002,False
DOT-OST-2020-0035-0047,False
FDA-2024-H-0647-0001,False
DOT-OST-2020-0035-0048,False
FDA-2024-H-0662-0001,False
NOAA-NMFS-2023-0151-0004,False
FMCSA-2024-0063-0002,False
FDA-2022-E-2805-0007,False
CMS-2024-0022-0001,False
FWS-HQ-ES-2021-0106-55881,False
FWS-HQ-ES-2021-0106-55883,False
EPA-HQ-OPPT-2018-0438-0134,False
EPA-HQ-OPPT-2022-0773-0011,False
EPA-HQ-OPPT-2022-0773-0012,False
CFTC-2024-0013-0001,False
CITA-2024-0002-0001,False
FERC-2024-0177-0001,False
OFAC_FRDOC_0001-1809,False
SEC-2017-1519-0005,False
FRS-2024-0031-0001,True
FDIC-2024-0008-0001,True
ITA_FRDOC_0001-9552,False
ITA_FRDOC_0001-9554,False
PC-2024-0004-0001,False
SEC-2024-0159-0001,False
ITA_FRDOC_0001-9557,False
FS_FRDOC_0001-3921,False
NRC-2022-0215-0017,False
FAA-2024-0124-0002,False
FAA-2024-0125-0002,False
FAA-2024-0070-0002,False
NHTSA-2022-0051-0004,False
FAA-2023-2537-0002,False
MARAD-2024-0012-0001,False
FDA-2024-H-0601-0001,False
FDA-2024-H-0600-0001,False
DOT-OST-2023-0091-0005,False
FEMA-2023-0001-0287,False
FEMA-2024-0001-0005,False
FWS-R1-ES-2023-0259-0004,False
FWS-R2-ES-2023-0260-0007,False
FWS-R2-ES-2023-0260-0006,False
FWS-R2-ES-2023-0260-0001,False
FAA-2023-2566-0002,False
FAA-2023-2564-0002,False
FAA-2023-2563-0002,False
FAA-2023-2568-0002,False
FAA-2024-0376-0001,False
FAA-2024-0379-0001,False
FDA-2023-E-3240-0003,False
SEC-2024-0169-0001,False
CRC-2024-0029-0001,False
STB-2024-0014-0001,False
CRC-2024-0031-0001,False
FERC-2024-0199-0001,False
FERC-2024-0194-0001,False
ARTS-2024-0014-0001,False
AID_FRDOC_0001-0456,False
SEC-2024-0172-0001,False
ED_FRDOC_0001-1056,False
DOC_FRDOC_0001-0090,False
FERC-2024-0197-0001,False
FERC-2024-0198-0001,False
NSF_FRDOC_0001-3279,False
SEC-2024-0168-0001,False
NOAA-NOS-2019-0135-0019,False
CNCS_FRDOC_0001-0580,False
FERC-2024-0196-0001,False
ITC-2024-0044-0001,False
FEMA-2008-0010-0113,True
DHS-2024-0006-0001,False
FDA-2024-E-0207-0004,False
FDA-2024-E-0206-0004,False
FDA-2024-E-0208-0004,False
FAA-2019-0095-0006,False
DOT-OST-1995-697-0136,False
EPA-HQ-OAR-2011-0135-5342,False
FDA-2024-E-0201-0003,False
FDA-2024-E-0195-0003,False
FDA-2024-E-0222-0004,False
FDA-2024-E-0203-0004,False
DOT-OST-2002-12556-0917,False
FWS-HQ-MB-2023-0113-0004,False
FAA-2024-0119-0002,False
FDA-2024-E-0203-0005,False
FAA-2024-0122-0002,False
FDA-2024-H-0651-0001,False
FDA-2024-H-0650-0001,False
CMS-2023-0087-0004,False
NCUA-2024-0016-0001,True
FAA-2024-0140-0002,False
FAA-2024-0399-0001,False
FAA-2024-0403-0001,False
FAA-2023-2282-0002,False
DOT-OST-2015-0070-0253,False
FAA-2024-0398-0001,False
FAA-2023-2450-0002,False
DOD-2024-OS-0001-0002,False
DOD-2024-OS-0001-0003,False
CMS-2023-0084-0005,False
FAA-2024-0406-0001,False
FAA-2024-0131-0002,False
